,POOL_NAME,POOL_ADDRESS,TOKEN1_ADDRESS,TOKEN2_ADDRESS
132,MIM/PENDLE,0x8e0ba7c64e2e69c56cba9f59a37884559a1b7409,0x130966628846bfd36ff31a822705796e8cb8c18d,0xfb98b335551a418cd0737375a2ea0ded62ea213b
133,FVAX/WAVAX,0xbaaed274b088e3bd4e30fea26519ed7d23b7c7c6,0x563ca8141849cdbc70201554b6cf20a2d469ea81,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
134,CRA/WAVAX,0xc873c6f57f7304a840b2341778e6ff0df6a0b7b9,0xa32608e873f9ddef944b24798db69d80bbb4d1ed,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
135,WETH.e/GFI,0xd597af6297b89fe8631198e4bccae7af6612cd18,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,0x5e7bd0a28da3f84fad28617959d82d64e1239800
136,ISA/WAVAX,0x204e814dd86de92f4148733d68ed88300fc50f89,0x3eefb18003d033661f84e48360ebecd181a84709,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
137,Bil/WAVAX,0x518e5fad6febb2203fadd611512a441f716e74b5,0x4a3418ebc0315092d87fb2c6297f552768cc4c74,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
138,NEWO/WAVAX,0xcb50e3be938244f54d8596093fe75560fdf446b6,0x18befca3669d727987c528ed808a8ef27bcdc543,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
139,SHIB.e/WAVAX,0x33a0825d4f7374ccdfb52524cd3f8cb8398280be,0x02d980a0d7af3fb7cf7df8cb35d9edbcf355f665,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
140,EROS/DAI.e,0x7a6f4ce1180f0ff874a2a31141f85d5ec1b8149d,0x36382b14f1e7a70d71e5a6c31f9d5d917707a70f,0xd586e7f844cea2f87f50152665bcbc2c279d8d70
141,LVL/WAVAX,0x024b853ed4cb80f57b9e3989c0f4bd416a995861,0x33c7ca334a963e9c8c8b105aa097a7e392a286c7,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
142,WAL/WAVAX,0x41997150ef38a3091f5fa3191f529e1f0cfac1e3,0x46d4bd30c19043241fce27eeb03f4c648b4e4c24,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
143,QI/WAVAX,0x2cbec2f846daefa8c1f5c3e12dcb56ee41a5750f,0x8729438eb15e2c8b576fcc6aecda6a148776c0f5,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
144,AMPL/USDC.e,0xef0918db71dce3735da2b1ed097cbb380bdafde8,0x027dbca046ca156de9622cd1e2d907d375e53aa7,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664
145,GRT.e/WAVAX,0xe41f8117d6828482d4797bd305eac7159dcbc10c,0x8a0cac13c7da965a312f08ea4229c37869e85cb9,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
146,WAVAX/PER,0x673439dce4d22c0ea9abef985c4aac036b7d561e,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xf8eb54c65eb9ade9b7c5e41b76058d284ebff472
147,JOE/WAVAX,0xb73c30c2741b8c62730b58b10ceaa55bddda7327,0x6e84a6216ea6dacc71ee8e6b0a5b7322eebc0fdd,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
148,WAVAX/TOURN,0xb346ab8d4261a7ae855448fe456b7e36bc64b69b,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xea31cb7674b192ecda6d32fdfdd136cee651b6f2
149,GED/DAI.e,0xedda14aeedb9e607dce88aaf91d079de66f3ace0,0x27c272d56a043d57e1c8c86a974052103774bdbf,0xd586e7f844cea2f87f50152665bcbc2c279d8d70
150,TITANO/WAVAX,0x9f10f842145dd5354a28cb16b7d5f946232d66e0,0x551267b11706b0fcca2ba621661ea83400526c12,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
151,VOID/WAVAX,0x8ed9dd1986546fbf5ee6ebbdec934a24074fd3fa,0x02fe8adc1b58a63ccb1bb8c39930dcedd7cef4db,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
152,GTPS/WETH.e,0x15b20146f1c74ae9eb863c4f772f307342f3750e,0x0fc6bed37833fcc6381b36e7ef7534be8029a9c3,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab
153,WETH.e/SPELL,0xfee7a0fd5cde5e3fb0e0bd30026547715ab7450d,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,0xce1bffbd5374dac86a2893119683f4911a2f7814
154,TOURN/WAVAX,0x349495df940d3b42e7132215ff654564a8bdf3ca,0x11b087545a5b6c8b6db20a4b910860f5a75e1d8c,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
155,WBTC/WAVAX,0xae0ffc93315a5215047ded27880ac50a537e0a2e,0x408d4cd0adb7cebd1f1a1c33a0ba2098e1295bab,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
156,WETH.e/USDC,0xd57a18913f6b7e96225f9ba317f4249663df29ce,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e
157,BSGG/DAI.e,0xc8990fd4ed2995c7e7e58eac2afa7f6c6258a786,0x63682bdc5f875e9bf69e201550658492c9763f89,0xd586e7f844cea2f87f50152665bcbc2c279d8d70
158,USDT/ETH,0xb40a3c121074b4cbc9e366da64bd0e7a3510e5e6,0xde3a24028580884448a5397872046a019649b084,0xf20d962a6c8f70c731bd838a3a388d7d48fa6e15
159,PXT2/WAVAX,0x2d83ce7e3781e2e08622fd1cdfabb65af3fa4f58,0x9e20af05ab5fed467dfdd5bb5752f7d5410c832e,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
160,STORM/WAVAX,0x801a6792604f83485e4993047e7508063c04d605,0x6afd5a1ea4b793cc1526d6dc7e99a608b356ef7b,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
161,ZRX.e/WAVAX,0x6066f756b0726ac832ff14b07ffaeb49616ed173,0x596fa47043f99a4e0f122243b841e55375cde0d2,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
162,AMPL/TIC,0x0dc71d8f097db80cd203fd5cc6d2c6a90489a66a,0x027dbca046ca156de9622cd1e2d907d375e53aa7,0x75739a693459f33b1fbcc02099eea3ebcf150cbe
163,ODDZ/WAVAX,0xa21b89642a158b6b5f7c5428a49abc62c5db6860,0xb0a6e056b587d0a85640b39b1cb44086f7a26a1e,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
164,COOK/WAVAX,0xac193a657065571bcb000c3d45857e453bfa2e6b,0x637afeff75ca669ff92e4570b14d6399a658902f,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
165,wMEMO/WETH.e,0xd311cb6617f0703d9dd81c88f3aaaf9fa3c0468d,0x0da67235dd5787d67955420c84ca1cecd4e5bb3b,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab
166,ACME/WAVAX,0xa980deafc4b206fc6f3f28a40e8f3a18eeb0c4c7,0x5bb7c73e0939cd985e2184ee751f9193e599052b,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
167,wMEMO/TIME,0xde687f9aad2c5033b84d62281241ebb0ee055f62,0x0da67235dd5787d67955420c84ca1cecd4e5bb3b,0xb54f16fb19478766a268f172c9480f8da1a7c9c3
168,LINK.e/WAVAX,0xf34b86ddab4b7d0fb5269b074d8bd2de397d2ddc,0x5947bb275c521040051d82396192181b413227a3,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
169,WAVAX/OTK,0x45f4e85d325f55c1d395d0424abe3565709d5920,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xd3fdec48a7a582c69ffab0a9749c6773e9eafcca
170,WAVAX/FRAX,0xb0f5ac7c69c582aa8f5df254717ef547d6e4ac0e,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xdc42728b0ea910349ed3c6e1c9dc06b5fb591f98
171,MIM/STBL,0x320f2d7eab9d8aa30337f71a6e5e3fdf2e749c2c,0x130966628846bfd36ff31a822705796e8cb8c18d,0x296865984b9a240d3fc50077a1bf28deeec164cf
172,SUSHI.e/ACME,0xab7ca7619d7a884b152c13bf6f88fc9d4ebfb621,0x37b608519f91f70f2eeb0e5ed9af4061722e4f76,0x5bb7c73e0939cd985e2184ee751f9193e599052b
173,wMEMO/BIT,0x48c82d8bdeb4d9cf5242c52d37fb4705661a8018,0x0da67235dd5787d67955420c84ca1cecd4e5bb3b,0x656b51cb40292f60bbbbb80262bafc28ca7115d5
174,MIM/RGK,0x64243c2cf1a6bf5d5c537f8617f74db0f7523154,0x130966628846bfd36ff31a822705796e8cb8c18d,0x5472e93626803ff5c8821d98e8608c39ca33a11c
175,wMEMO/JOE,0x998542870912c50806800be82dc79eed82c992e4,0x0da67235dd5787d67955420c84ca1cecd4e5bb3b,0x6e84a6216ea6dacc71ee8e6b0a5b7322eebc0fdd
176,pPOPS/WAVAX,0xfbbf95f1a2bd79fae772d14f18e38e8d4357a289,0x270ae074bafa4f8b2751363721badc81a09dc0b0,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
177,MIM/SDT,0x99f34cf42502225c9cdde2807321bb96011baca1,0x130966628846bfd36ff31a822705796e8cb8c18d,0xb506bc763cd80ed407a9d3f61080c4e82f7cb77e
178,WAVAX/AES,0x22b97cd8e0dba9bb6d15eb97c94faa8182f48ab3,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xfbca7ab8ecba28eaddfd189ebccb6fcde95b8e2a
179,YAW100/DAI.e,0xcd588ce1786c302879cde8d90c179d863550852c,0x3893c15fc570487e745c9fb5c1093cdd226ad64e,0xd586e7f844cea2f87f50152665bcbc2c279d8d70
180,WAVAX/MOVR,0x34f06644d50c979f78aa007e5e61d0040762b15e,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xf873633df9d5cdd62bb1f402499cc470a72a02d7
181,WAVAX/xPEFI,0xf152b27df4c6cb6a10bc7d573ea4fbf6569266cd,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xd79a36056c271b988c5f1953e664e61416a9820f
182,WETH.e/LINK.e,0xb266d875bb62497c9abbab7bd0da6e45391a9546,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,0x5947bb275c521040051d82396192181b413227a3
183,MIM/CROWN,0x53212695048d8637d2224dab157a7358df52901a,0x130966628846bfd36ff31a822705796e8cb8c18d,0x39912d83acb4a373321387300f4fbe88aa5d6f14
184,WETH.e/ICE,0x2c50f9fdd6aca6b69a1317b8ea58c42ea67c3d0d,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,0xe0ce60af0850bf54072635e66e79df17082a1109
185,MIM/SIPLEAN,0xdb6d6cfeb658860d16de46d203ab8e7f9decb6d4,0x130966628846bfd36ff31a822705796e8cb8c18d,0x64bc251b0eb9200948c9155573cd459c5e17c6a4
186,MIM/QI,0x30d11d9ce7f455c71e6b972aacf2cf000967a9df,0x130966628846bfd36ff31a822705796e8cb8c18d,0x8729438eb15e2c8b576fcc6aecda6a148776c0f5
187,ICY/WAVAX,0xd3dd79436f4f11ecb5f809253fba824457de7dfe,0x78bf833aae77ebf62c21a9a5a6993a691810f2e1,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
188,STOMB/WAVAX,0x7b4fde48f4f05849a38bc805cad0aa24e5b59d87,0x9e6832d13b29d0b1c1c3465242681039b31c7a05,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
189,WAVAX/HeC,0x20a78028f055bbaf490685c0f500dae548f7ed35,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xc7f4debc8072e23fe9259a5c0398326d8efb7f5c
190,KITSU/WAVAX,0x00e962108275521949c7e8088c13a31fb8fd4a88,0x85dbd0acbcbb4621a2e2b1fd198119b79f76016c,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
191,YAW/WAVAX,0x801d73b81387b823de1828302f01518f8ab7a716,0x93ca13028aa1658327e65f18d3f68f9905f8436e,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
192,wMEMO/WBTC.e,0xd545d487c6f54ad6747633cac513d3992276b679,0x0da67235dd5787d67955420c84ca1cecd4e5bb3b,0x50b7545627a5162f82a992c33b87adc75187b218
193,WAVAX/SNRW,0x29e10f100ac90cd7c0cc704c6d0425df04d43613,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xe677bdc4f5ac7ef7701f4199f25abad34d41fd7f
194,MIM/OGKU,0x9737714774d8a2d8d4b8910e36e1507cad783a7d,0x130966628846bfd36ff31a822705796e8cb8c18d,0x1dff04513f5f50afb2cff7fc66f4fd84290e5d0e
195,SIPLEAN/USDT.e,0x349efd3f57a4a627affd500c7c47f990a8175329,0x64bc251b0eb9200948c9155573cd459c5e17c6a4,0xc7198437980c041c805a1edcba50c1ce5db95118
196,SUSHI.e/TIME,0x81367146505946ab226c0b518d50f9c9222ac0f4,0x37b608519f91f70f2eeb0e5ed9af4061722e4f76,0xb54f16fb19478766a268f172c9480f8da1a7c9c3
197,MELT/WAVAX,0x2895eca1b0a49184a6c680d0bc5d46ef51ea2c95,0x47eb6f7525c1aa999fbc9ee92715f5231eb1241d,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
198,WINX/WAVAX,0x75da2bb7fb8c244b6e2fd95e55e4b70f6e904adc,0x93eb4003a17119cbc3704dfd2cf218b5f2837fc6,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
199,WAVAX/DAI,0x034c1b19dab61b5de448efc1e10a2e592725c893,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xba7deebbfc5fa1100fb055a87773e1e99cd3507a
200,AMPL/WETH.e,0xd53d98f54e7db49a1536c3dace21b0584bf8c70f,0x027dbca046ca156de9622cd1e2d907d375e53aa7,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab
201,WAVAX/AKITA,0x0955d47ce44f7a44a433f0835dbb66cd964b4977,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xcaf5191fc480f43e4df80106c7695eca56e48b18
202,MSAA/WAVAX,0x31a6c8706b8114691bc42eec6266ceefe1781471,0x38b00fdf5f57831ca168676a71d860d1f084c84c,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
203,USDT.e/DAI.e,0x3f152b67fd8739fc3a48fbbfc445f5ee2bb591b5,0xc7198437980c041c805a1edcba50c1ce5db95118,0xd586e7f844cea2f87f50152665bcbc2c279d8d70
204,YAW/DAI.e,0xa7daff062c182602e98174760f7e8d761813917b,0x93ca13028aa1658327e65f18d3f68f9905f8436e,0xd586e7f844cea2f87f50152665bcbc2c279d8d70
205,UNIV/WAVAX,0xb382f48ee9b6be5439fe4e344768ede76fe05f6e,0x959b88966fc5b261df8359961357d34f4ee27b4a,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
206,TITS/WAVAX,0xead6684e18499a43fc020d2d54cdab8c5ad858c2,0x59167b7449e942b893dcc2d3e0d403701ab3e1c8,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
207,WAVAX/FAE,0x22f371febed3519f76d68e0ac303fa6a2d2fddd4,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xd60e9ab480da5012d66b8c5f486bab57cf45e431
208,MOON/WAVAX,0x0208f3e7fd7da812be2d54610b61f15b5be43fbf,0x4acce12425695debf1c54c40423db998adf41d9b,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
209,MIM/WETH.e,0xd4f8b6fc89dcd79f3ba297c6180fd1028d69b9ed,0x130966628846bfd36ff31a822705796e8cb8c18d,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab
210,JOE/USDT.e,0x9703e3cf7a02e89fd95dc0ec540bc2b73fde2442,0x6e84a6216ea6dacc71ee8e6b0a5b7322eebc0fdd,0xc7198437980c041c805a1edcba50c1ce5db95118
211,WAVAX/PEFI,0x576007651142dd1056e8a792533a9c4925748660,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xe896cdeaac9615145c0ca09c8cd5c25bced6384c
212,AMPL/WAVAX,0xa0f33239aec59b6dace0f16aa991e0bc262a3e98,0x027dbca046ca156de9622cd1e2d907d375e53aa7,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
213,BSGG/TIME,0xfcf7a3bde63fd065bb23544df8fe4d9ec3c4b51e,0x63682bdc5f875e9bf69e201550658492c9763f89,0xb54f16fb19478766a268f172c9480f8da1a7c9c3
214,gOHM/WAVAX,0xf642f80655c63f687eaf12838ceaf2909d31ef52,0x321e7092a180bb43555132ec53aaa65a5bf84251,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
215,SPORE/WAVAX,0xc9206eeb0c3483a6b7f9cf0fdde2cdbc26831aa6,0x6e7f5c0b9f4432716bdd0a77a3601291b9d9e985,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
216,WAVAX/SNOB,0xede97b96adc4593c12aead144b6f2887375a0506,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xc38f41a296a4493ff429f1238e030924a1542e50
217,BLIZZ/WAVAX,0xc96e21667d0faabb02e5c6a1f9355d99f9b16cd4,0xb147656604217a03fe2c73c4838770df8d9d21b8,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
218,BIT/WAVAX,0x540342d9ab5d1fc10fb3e34e0b6da76ecedf4074,0x656b51cb40292f60bbbbb80262bafc28ca7115d5,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
219,DIGITS/WAVAX,0x9a607ea488eefc9c71e13a139092d015086b8211,0x18e2269f98db2eda3cfc06e6cca384b291e553d9,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
220,SIPLEAN/USDC.e,0xa25bc1de9c55ff697a6caa74ef6c51b131a14244,0x64bc251b0eb9200948c9155573cd459c5e17c6a4,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664
221,CROWN/WAVAX,0xb1b9f5981079fb7cce67cfc1f104a3cccef1bc86,0x39912d83acb4a373321387300f4fbe88aa5d6f14,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
222,wMEMO/xJOE,0x3ab52b93fa04803508a3154a257f0498289dd58d,0x0da67235dd5787d67955420c84ca1cecd4e5bb3b,0x57319d41f71e81f3c65f2a47ca4e001ebafd4f33
223,UST/USDC,0x5be4ef66f028f4cc48e5a341b34fbfd47ed9bfe1,0x260bbf5698121eb85e7a74f2e45e16ce762ebe11,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e
224,ABR/WAVAX,0xe2553db876922acbfb8ec5d7e46e0c89d0dc6375,0xafc43610c7840b20b90caaf93759be5b54b291c9,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
225,Bil/WAVAX,0x6849962a9c534d1c3741a0ec1b1361a5c97a7952,0x74a9521f9a8777bbf92ef769c5d61f251d0adffe,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
226,Sat/WAVAX,0x12b1425911864bc118e384ea9e8f33a4c30abd4b,0x52768a41443eb50bce4f1f8463d212ab31f56949,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
227,WAVAX/Mon,0x8e79e7a048f0402d9bbcf69cea98523fda84be7c,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xd4cf279b7352cd0bf9327cd2ecea078ebbed5676
228,Bud/WAVAX,0x40df2c0d151df5b50d34aa518b0fce46e556937d,0x37e0242c1f261802439558b618108aceb0b50f6b,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
229,WAVAX/Kiw,0xc6ddb9718720fa3755672c40b55a5b9d5977eee8,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xdfc930a10177944a05ae598fba37c82f4c589b6d
230,WAVAX/LULZ,0x910b9506a61f938fa69176f4f18304187b8a79a2,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xbb92f804f2f1f9f1d68a14a5c6a17f242629d389
231,MIM/sSPELL,0x32879d0d48683fd0802e9a65c6959eeefd682e3f,0x130966628846bfd36ff31a822705796e8cb8c18d,0x3ee97d514bbef95a2f110e6b9b73824719030f7a
232,GRO/WAVAX,0x3387200d52e41dbe90e42983d83487d5279c3b92,0x72699ba15cc734f8db874fa9652c8de12093f187,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
233,RGK/WAVAX,0x0fe8cc7d92cc882a59f86235cc99be6bea9a740d,0x5472e93626803ff5c8821d98e8608c39ca33a11c,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
234,ALPHA/WAVAX,0xb3faef8fd91c589652a42b378d7c8e79c5087810,0x7194cb1e942ba5c8e4801e953bfc801f0b737439,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
235,THOT/WAVAX,0xa3c0448282f548222fb918268d0c4b506eedb213,0xa4ed6a8b07416ce77a6d4b3f124cf8f3a5b76b96,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
236,MIM/USDT.e,0x0e6c7e325e835933043fbc14889555d3a4f925bf,0x130966628846bfd36ff31a822705796e8cb8c18d,0xc7198437980c041c805a1edcba50c1ce5db95118
237,USDC.e/SPELL,0x7a8cc3fc25687526871ba9fc238dab6d3d210b69,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,0xce1bffbd5374dac86a2893119683f4911a2f7814
238,YAW/USDC.e,0x8e6e3a753856d1cf3825b154d5511de320e1ced3,0x93ca13028aa1658327e65f18d3f68f9905f8436e,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664
239,YAW100/USDC.e,0xfbb4c95840f1bc947983ce0143667c45f2b582fe,0x3893c15fc570487e745c9fb5c1093cdd226ad64e,0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664
240,BIT/USDT.e,0x764c6ea377d3e1282e2cddc13b6d546c51071829,0x656b51cb40292f60bbbbb80262bafc28ca7115d5,0xc7198437980c041c805a1edcba50c1ce5db95118
241,MIM/SRA,0x322650194d9a421394f4559ca9c7594bddb748e4,0x130966628846bfd36ff31a822705796e8cb8c18d,0x877ade8c5f4f9cccede050beb1f1a52554c707ce
242,DAI.e/DIGITS,0xc4c4ecd2e98ebb3754a00b04345ce7ec98c9ce08,0xd586e7f844cea2f87f50152665bcbc2c279d8d70,0xd9f64084af01a73628fa79b1d65c5000795ddb99
243,MIM/LUCKY,0x1cfea18fa40990c0a6662504d78e881a3ef6d7bf,0x130966628846bfd36ff31a822705796e8cb8c18d,0xf945e994d8b42157cc3806eaed6dc85bb10dabd0
244,MIM/DIGITS,0x35eb96913cbbb127e24b00deb4a26f67f2510ea2,0x130966628846bfd36ff31a822705796e8cb8c18d,0xfbb4a402adc589b06fff952d36f860dd78ea24be
245,WAVAX/TUS,0xf967658df1cfe8963b06e6a9f8028ac80ddc1b80,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xf693248f96fe03422fea95ac0afbbbc4a8fdd172
246,Rex3/WAVAX,0x0fb747d5db225d381b7b5baa466be0c1390da767,0x9510880baae443c1af131dca014154953590c337,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
247,HST/WAVAX,0x4ec22a8fdf4a81621f496f6cc84fa36f20494f66,0x12aa123ef603a38075c32e054aedf76e8ae52b90,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
248,OH/WAVAX,0xcb03b08d09368592beab3b895558431fcc2086be,0x937e077abaea52d3abf879c9b9d3f2ebd15baa21,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
249,CRV/WAVAX,0xadc08276e9e60bac28f5728bd08272104ef70785,0x47536f17f4ff30e64a96a7555826b8f9e66ec468,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
250,MIM/SLP,0x7af2fd8e8094b902f457af489fc79f0aac63ce41,0x130966628846bfd36ff31a822705796e8cb8c18d,0x4d308c46ea9f234ea515cc51f16fba776451cac8
251,WAVAX/GTPS,0x7aded8786cf28373ca1c671868a9dee6c9c5a434,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xbe217b06d3233d56938aa2a8cd1ac728c9dc848a
252,WETH.e/AAVE.e,0x0ca0ff7eaae72faab1df7e1a1c0afcf7d0a68dfd,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,0x63a72806098bd3d9520cc43356dd78afe5d386d9
253,USDC/DAI.e,0xaae274fe35c502698599690795ff215913dbe8fd,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0xd586e7f844cea2f87f50152665bcbc2c279d8d70
254,PTP/WAVAX,0xf5612ab25db5b1d19ca0a82aa93c8e87bfbc5a5c,0x22d4002028f537599be9f666d1c4fa138522f9c8,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
255,FROST/WAVAX,0x95a094790671bf61ca9970d2b2c9d4aa0c5ef5ad,0x320ada89dbfa3a154613d2731c9bc3a4030dba19,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
256,WETH.e/DAI.e,0x7ca47c7c50d6a48f90b3bb472a9cecd91edc7884,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,0xd586e7f844cea2f87f50152665bcbc2c279d8d70
257,FM/USDT.e,0x393fdeb9eb0c190372969e5f10a8b86e70609959,0x03943c3ef00d92e130185cebc0bcc435def2cc94,0xc7198437980c041c805a1edcba50c1ce5db95118
258,MIM/PTP,0x027d7bd752cce874561792cc293cd9f47e0a747d,0x130966628846bfd36ff31a822705796e8cb8c18d,0x22d4002028f537599be9f666d1c4fa138522f9c8
259,KITSU/WAVAX,0x06e893b1c41ebac52c9030cc019ef5a69b2257e8,0x68e10906b190321591fb8d7e667e731760d2ebf0,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
260,ODON/WAVAX,0x1f747042c0a2ff571f04ac1d1510572dee55c9f9,0x6a1e8479643bf2a970eb566a3170d889ad9ade7b,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
261,TOKEN_FAKE/USDT_FAKE,0x218407bf512af30ace717c9cf322f951d116e88b,0x3493749d7ab801e8ba9b03da7595203a97d3d7a0,0x4601ab5bef376d276775a901efbefa2f89362ffb
262,GRAPE/WINE,0x250cd25f33baf60ad2768d0a6a492b074d8a25a0,0x5541d83efad1f281571b343977648b75d95cdac2,0xc55036b5348cfb45a932481744645985010d3a44
263,CRMSO/WAVAX,0x3944f2f605f80c491c564a6914f38f734a5e97b1,0xa7809bc3ee459fc7e0b0496ffa6aaa177dd51821,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
264,YAW100/YAW,0x41035d66b695914452851f7d01898199272e0d72,0x3893c15fc570487e745c9fb5c1093cdd226ad64e,0x93ca13028aa1658327e65f18d3f68f9905f8436e
265,KITSU/WAVAX,0x42ef8d041afae686b357d90d7de82dbaf7aa4d66,0x46c9754a08cfabab72493a3385b7ff3eb8fe76c1,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
266,LYD/USDT,0x46569857a37771ba898a28b778fb20b72d885173,0x4c9b4e1ac6f24cde3660d5e4ef1ebf77c710c084,0xde3a24028580884448a5397872046a019649b084
267,GFI/GTPS,0x47d67c86a1f5b91e8455f84170b068df704f3b26,0x5e7bd0a28da3f84fad28617959d82d64e1239800,0xbe217b06d3233d56938aa2a8cd1ac728c9dc848a
268,MIM/ICE,0x4ccddb4f289811988dc674593de9d65922cdf0b8,0x130966628846bfd36ff31a822705796e8cb8c18d,0x9235b893a3e61a14b2d02a91ec1394fbf411689e
269,AURORA/WAVAX,0x4f4940fc0a0af7184c4165aacb483957ab62e96b,0xa9d633a1ac5aa995c5e4f7d915ade1be565a97e8,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7
